"","X","TransectDateID","Group_Project","CollectionMethod","Site","SiteCode","SiteLatitude","SiteLongitude","Area","AreaCode","Port","ReserveType","CullingTreatment","OriginalSubSite","SubSiteLatitude","SubSiteLongitude","SurveyLatitude","SurveyLongitude","Date","Year","Month","Day","Transect","Depth_ft","Direction_Degrees","SurveyWidth_m","SurveyLength_m","SurveyArea_m2","ORKA_SpeciesCode","Species","CommonName","Taxon","FunctionalGroup","PercentCover","Count","Density_m2"
"2158",8324,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"2159",8325,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"2160",8326,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"2161",8327,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,105,1.75
"2162",8328,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"2163",8329,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"2164",8330,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"2165",8331,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"2166",8332,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,5,0.083333333
"2167",8333,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"2168",8334,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"2169",8335,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"2170",8336,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"2171",8337,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"2172",8338,"ReefCheck_Transect_Humbug_3_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"3",36.765625,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,122.1428571,2.035714286
"2173",8339,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,1,0.016666667
"2174",8340,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,0,0
"2175",8341,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"2176",8342,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,9,0.15
"2177",8343,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"2178",8344,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"2179",8345,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"2180",8346,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"2181",8347,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"2182",8348,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"2183",8349,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,4,0.066666667
"2184",8350,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"2185",8351,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"2186",8352,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"2187",8353,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"2188",8354,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,3,0.05
"2189",8355,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"2190",8356,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"2191",8357,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"2192",8358,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"2193",8359,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"2194",8360,"ReefCheck_Transect_Humbug_4_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"4",36.765625,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,67.82608696,1.130434783
"2195",8361,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,2,0.033333333
"2196",8362,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,0,0
"2197",8363,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"2198",8364,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,22,0.366666667
"2199",8365,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"2200",8366,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"2201",8367,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"2202",8368,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"2203",8369,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"2204",8370,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"2205",8371,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,93.15789474,1.552631579
"2206",8372,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"2207",8373,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"2208",8374,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"2209",8375,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"2210",8376,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,2,0.033333333
"2211",8377,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"2212",8378,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"2213",8379,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"2214",8380,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"2215",8381,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"2216",8382,"ReefCheck_Transect_Humbug_5_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"5",36.765625,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,78.94736842,1.315789474
"2217",8383,"ReefCheck_Transect_Humbug_6_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"6",36.765625,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,4,0.066666667
"2218",8384,"ReefCheck_Transect_Humbug_6_2023-05-18","ReefCheck_Transect","Transect","Humbug","HMBG",42.66761529,-124.4408763,"Redfish Rocks","RDFSH","Port Orford","","","Humbug",42.66924,-124.443,42.66924,-124.44298,2023-05-18,2023,5,18,"6",36.765625,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,0,0
